time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,disturbance_id
0.0,0.2667362824235401,3654.9971543797246,4441.883929931867,9.23515649062874,32.17195593726488,47.353511873827024,2800.0000165975675,65.0000177595065,122.89999992811191,0.21120003584856076,91.73973978848298,50.00007550055163,2705.6708491452446,25.27559471450463,50.000396296118545,3325.7144746965178,22.890004859328425,66.58358558930863,4.733368122874836,278.8908106242532,102.45458275844315,92.02786537721666,32.199814660419335,14.907823554990681,18.800171335167253,6.026521643830598,16.6857983665812,4.05160258927819,32.71289246688633,21.799533727636934,13.178278794056878,0.8980032289879478,16.15517625971376,5.399005669839365,6.623627439158525,3.2334824137202705,0.010796565634358608,0.5795752179855835,0.18753892253562657,53.80002547633202,43.94117408105573,0
0.05,0.2660437051080821,3668.290462100831,4434.090549566226,9.235739151317912,32.557471414836485,47.54987901507135,2800.075057134581,65.07653529252177,122.90546196903654,0.21117230993625175,91.73488513832002,49.090930916148665,2705.8399814634467,25.056180217196662,50.97421648109434,3325.8676319185206,22.845867177615034,66.5930788630946,5.270406359281175,278.8263234100553,102.4485595613567,92.13250694155853,32.199814660419335,14.907823554990681,18.800171335167253,6.026521643830598,16.6857983665812,4.05160258927819,32.71289246688633,21.799533727636934,13.178278794056878,0.8980032289879478,16.15517625971376,5.399005669839365,6.623627439158525,3.2334824137202705,0.010796565634358608,0.5795752179855835,0.18753892253562657,53.80002547633202,43.94117408105573,0
0.1,0.2666934804659953,3670.7432617070144,4421.35585130825,9.179289174220935,31.882042191889244,47.27193761709414,2800.0775344060726,66.12617228436005,122.92177637572235,0.21062237430072986,91.79973742499065,48.715813955209065,2706.481925012744,25.236664964548385,49.74253572242255,3326.162849225576,22.65450413143826,66.57934151393546,2.8957538708497195,278.8704252811521,102.44588757008594,92.09262757886219,32.199814660419335,14.907823554990681,18.800171335167253,6.026521643830598,16.6857983665812,4.05160258927819,32.71289246688633,21.799533727636934,13.178278794056878,0.8980032289879478,16.15517625971376,5.399005669839365,6.623627439158525,3.2334824137202705,0.010796565634358608,0.5795752179855835,0.18753892253562657,53.80002547633202,43.94117408105573,0
0.15,0.2677107895570497,3674.9157853882757,4455.968253079205,9.237867737228255,31.82347455427329,47.46509073257371,2800.122181876669,64.83478132463466,122.88450125402797,0.21190444133544206,91.72993271753137,49.865372891930015,2705.660685137839,25.213614591824612,50.91830784416887,3325.7843237336688,22.724960692531393,66.59563084129488,3.6571690482872072,278.6736999828846,102.45025253796305,91.83749668746437,31.984217161257376,14.953999635396393,18.732034177458846,6.009656561745466,16.518123717074392,4.051182836605875,32.72736901576667,21.93633638160527,13.19700050494741,0.9213390002505936,16.17736111967503,5.377096594981534,6.566369193064536,3.202491064350983,0.010796565634358608,0.5795752179855835,0.18753892253562657,53.80002547633202,43.94117408105573,0
0.2,0.2661013995944474,3622.9184156563247,4437.214906730178,9.210221428000631,32.331337021308315,47.56659907624492,2799.7746622838845,65.24855825986029,122.90583532071606,0.21168635526902485,91.72321260685875,49.47062768984125,2705.589173878439,25.298213450200738,49.21600531709709,3325.9357926822195,22.602912296685258,66.57784625734052,5.589656337599689,278.90855376568663,102.45807083377215,92.11637805144854,31.984217161257376,14.953999635396393,18.732034177458846,6.009656561745466,16.518123717074392,4.051182836605875,32.72736901576667,21.93633638160527,13.19700050494741,0.9213390002505936,16.17736111967503,5.377096594981534,6.566369193064536,3.202491064350983,0.010796565634358608,0.5795752179855835,0.18753892253562657,53.80002547633202,43.94117408105573,0
0.25,0.2655758557120755,3662.0294510348263,4442.125934905871,9.214411224755827,32.130977942753866,47.41750823311886,2800.621145218186,65.35455670841247,122.9132580660181,0.20992972354753617,91.78623947533184,51.268154581205806,2705.6849538634756,25.195590926958396,48.69075209992529,3326.2004217115027,23.00538788544894,66.60183912348562,5.5658594550112745,278.67163352027836,102.43003945982625,92.03237302581381,31.923872293898278,14.993335149798984,18.72283518402846,6.2423675315438105,16.371987061687612,4.058832405357888,32.50692645980309,21.764378351946597,13.25657437638253,0.8713418722844569,16.124824058677362,5.400448531779007,6.667881618584128,3.2365862284606344,0.011348586154330455,0.5809940211708081,0.20421305056139677,54.41777459364683,43.15193159738025,0
0.3,0.2664154694654958,3680.3439309443065,4437.867638302419,9.193778637578713,32.27099939378226,46.99078478726251,2799.922499145013,64.78474980449575,122.90100041713515,0.20800559219628556,91.68215550554027,48.50047595541793,2705.3470891811953,25.412549067870387,50.64497881249645,3325.219005892707,23.11382726449769,66.57356116391588,5.5825219273426745,278.47904420715815,102.44823859284841,91.98732687894208,31.923872293898278,14.993335149798984,18.72283518402846,6.2423675315438105,16.371987061687612,4.058832405357888,32.50692645980309,21.764378351946597,13.25657437638253,0.8713418722844569,16.124824058677362,5.400448531779007,6.667881618584128,3.2365862284606344,0.011348586154330455,0.5809940211708081,0.20421305056139677,54.41777459364683,43.15193159738025,0
0.35000000000000003,0.26946709476889474,3657.6975768823113,4423.42681776863,9.271092509499352,32.365904315315504,47.52344433959003,2799.944858537946,64.82481145785003,122.89676484554153,0.21264881295950755,91.72656250555168,50.430193268298844,2705.7782473038155,25.23357903049875,48.38360710658754,3325.2883641890103,22.70374678632659,66.58183365879147,6.901357574610582,278.94542499977354,102.46221849815142,91.90073070378389,31.907445057830245,14.922235255309678,18.576340125295452,5.908975127153784,16.736141548926263,4.059560031459526,32.56138001460434,21.962093958786703,12.858734720695555,0.9217619015348535,16.043091133782127,5.442539783022735,6.623985872560654,3.2946667023568286,0.011348586154330455,0.5809940211708081,0.20421305056139677,54.41777459364683,43.15193159738025,0
0.4,0.26765965433698796,3665.259343954474,4501.975462833964,9.184183663343049,31.945540343791684,47.31161529652845,2801.8056012494962,65.55006555977992,122.90963038686851,0.2120016304466722,91.77091702918904,50.74395360333587,2706.853694941948,25.33047379325907,48.984692381707994,3327.5921429044165,22.994807542699807,66.57574986228724,4.685344249990978,279.24052128514245,102.45445247304534,92.12925873888014,31.907445057830245,14.922235255309678,18.576340125295452,5.908975127153784,16.736141548926263,4.059560031459526,32.56138001460434,21.962093958786703,12.858734720695555,0.9217619015348535,16.043091133782127,5.442539783022735,6.623985872560654,3.2946667023568286,0.011348586154330455,0.5809940211708081,0.20421305056139677,54.41777459364683,43.15193159738025,0
0.45,0.26621066839958774,3653.408851656919,4417.523703671014,9.315348175531726,32.053612622267565,47.236458958263476,2801.3317823001776,64.8210102858129,122.89866906281885,0.21908312359048399,91.79891940767942,51.210085671898696,2707.252433972284,25.430239692566573,50.229877856850784,3327.8752668903744,22.69308695982029,66.58617427540514,3.277191629393786,278.76088381615403,102.41776019481289,92.12390426934095,32.4843992327321,14.8033242424429,18.96662535757675,6.03639026510918,17.08045204140565,4.051058706938988,32.95547633527778,21.84674470534806,13.312515066176106,1.0605776524287724,16.265864358058785,5.371327471551295,6.594187970072611,3.2363614393801208,0.011348586154330455,0.5809940211708081,0.20421305056139677,54.41777459364683,43.15193159738025,0
